scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst
A11,default,time_trend_sd,0.045528614603915496,15,0.9333333333333333,-5.660999290901619e-4,-0.0019132278244154977,0.009374253907618998,0.032386165126666665,0.0100276062585224,1.0141757824742001,427.3378523970735,0,0,0,0,0,0,0.727231683130616
A11,default,treatment_effect_mean,-0.3374485596707819,15,0.8,0.008037865176115247,0.007302523880781897,0.018563682154638616,0.06480859463333333,0.019917069966614583,1.0141757824742001,427.3378523970735,0,0,0,0,0,0,0.727231683130616
A11,default,treatment_effect_sd,0.07626392697027408,15,0.7333333333333333,0.0018744661218592542,0.004297804427225924,0.021208460427296967,0.053299379259999995,0.016680965548305837,1.0141757824742001,427.3378523970735,0,0,0,0,0,0,0.727231683130616
A12,individual,time_trend_mean,-0.08998628257887518,15,0.8,0.001050577647208518,-0.0015179607166248138,0.011600163245093055,0.03579372739333333,0.010979662136352389,1.0068139162589922,422.8933909468401,0,0,0,0,0,0,0.5978858896317373
A12,individual,time_trend_sd,0.045528614603915496,15,1,-0.0025458751079854964,-0.005566307580915496,0.009331407992226126,0.03129907198333333,0.009767173071245258,1.0068139162589922,422.8933909468401,0,0,0,0,0,0,0.5978858896317373
A12,individual,treatment_effect_mean,-0.3374485596707819,15,0.7333333333333333,0.0027130972151152453,0.004006069050781935,0.02456790391716416,0.062209512933333336,0.019038973046089643,1.0068139162589922,422.8933909468401,0,0,0,0,0,0,0.5978858896317373
A12,individual,treatment_effect_sd,0.07626392697027408,15,0.9333333333333333,1.668094102592101e-5,9.415874022591919e-5,0.01405544636136784,0.05163005242333333,0.016089416994065468,1.0068139162589922,422.8933909468401,0,0,0,0,0,0,0.5978858896317373
A12,summary,time_trend_mean,-0.08998628257887518,15,0.8,0.0011473409432085162,-0.0012908182916248206,0.011660504012280302,0.036422139146666664,0.011168675315667308,1.0063505261448138,571.9430811322454,0,0,0,0,0,0,0.6378216701104471
A12,summary,time_trend_sd,0.045528614603915496,15,1,-0.00265019914757883,-0.005354016529415494,0.009222087905920526,0.031791543596666666,0.00987547664651348,1.0063505261448138,571.9430811322454,0,0,0,0,0,0,0.6378216701104471
A12,summary,treatment_effect_mean,-0.3374485596707819,15,0.8,0.0027282124407819073,0.0036266086357819027,0.024591282723798343,0.06352266016666668,0.01947553077586166,1.0063505261448138,571.9430811322454,0,0,0,0,0,0,0.6378216701104471
A12,summary,treatment_effect_sd,0.07626392697027408,15,0.9333333333333333,2.763302964592545e-4,5.613142012259181e-4,0.014253888866408854,0.051877707739999994,0.016315032876588524,1.0063505261448138,571.9430811322454,0,0,0,0,0,0,0.6378216701104471
A13,hierarchical_rho,time_trend_mean,-0.08998628257887518,25,0.8,-0.006254842484244814,-0.0032878006441248164,0.013644472026318974,0.038539162737999996,0.011840860652831636,1.0159141097032747,284.68009392741334,0,0,0,0,0,0,0.5991401940717033
A13,hierarchical_rho,time_trend_sd,0.045528614603915496,25,0.84,0.001009348166418504,4.176683340845061e-4,0.00953508282415316,0.03364430022,0.01044734290388182,1.0159141097032747,284.68009392741334,0,0,0,0,0,0,0.5991401940717033
A13,hierarchical_rho,treatment_effect_mean,-0.3374485596707819,25,0.8,0.012599973058381914,0.012128740420781936,0.020755871612774306,0.07153580904,0.021813443391733696,1.0159141097032747,284.68009392741334,0,0,0,0,0,0,0.5991401940717033
A13,hierarchical_rho,treatment_effect_sd,0.07626392697027408,25,0.76,0.01300103499226592,0.014139644041725921,0.023858053999608587,0.05774105133199999,0.018155110551450488,1.0159141097032747,284.68009392741334,0,0,0,0,0,0,0.5991401940717033
A13,known_rho,time_trend_mean,-0.08998628257887518,25,0.8,-0.006183075538284815,-0.0033028633586248135,0.01368163306870659,0.038475081391999996,0.011823617041545522,1.0118598578781488,334.4790168716962,0,0,0,0,0,0,0.5642687862865093
A13,known_rho,time_trend_sd,0.045528614603915496,25,0.88,9.620285058005037e-4,1.3068143008450328e-4,0.009375767908192556,0.03335003349,0.010398817230942306,1.0118598578781488,334.4790168716962,0,0,0,0,0,0,0.5642687862865093
A13,known_rho,treatment_effect_mean,-0.3374485596707819,25,0.8,0.011976258174581906,0.009892984420781903,0.0209422136986882,0.07176665080000001,0.022080800729470034,1.0118598578781488,334.4790168716962,0,0,0,0,0,0,0.5642687862865093
