scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst
A13,known_rho,time_trend_sd,0.045528614603915496,3,0.6666666666666666,0.012500820949751171,0.006004629401084503,0.016962682998691733,0.03677786228333333,0.011278860409443288,1.3836591557144988,4.348054274809385,1,2000,2000,1,1,0,0.6809143567569629
A13,known_rho,treatment_effect_mean,-0.3374485596707819,3,1,0.018260104109115233,0.019276233500781892,0.02047266581041806,0.06327428933333329,0.018395564235049417,1.3836591557144988,4.348054274809385,1,2000,2000,1,1,0,0.6809143567569629
A13,known_rho,treatment_effect_sd,0.07626392697027408,3,0.6666666666666666,-0.007506261500440747,-0.001736545497774078,0.013828311390573425,0.047132629333333335,0.014468308071818032,1.3836591557144988,4.348054274809385,1,2000,2000,1,1,0,0.6809143567569629
A14,default,time_trend_mean,-0.08998628257887518,3,0.6666666666666666,0.009484057576875182,0.011428358757875179,0.016274180720150886,0.03986777226666666,0.012207118728548709,1.0044419472001018,516.8988145436475,0,0,0,0,0,0,0.6538571544014241
A14,default,time_trend_sd,0.045528614603915496,3,1,0.0027900941701845053,0.0017942729190845025,0.009939681911085529,0.03433020828333333,0.010677367482334346,1.0044419472001018,516.8988145436475,0,0,0,0,0,0,0.6538571544014241
A14,default,treatment_effect_mean,0.3374485596707819,3,1,1.1110103421809366e-4,-9.094410107818862e-4,0.0017144793109973911,0.07689268083333335,0.02347077361760695,1.0044419472001018,516.8988145436475,0,0,0,0,0,0,0.6538571544014241
A14,default,treatment_effect_sd,0.07626392697027408,3,0.6666666666666666,0.01976292892072592,0.016380928501225925,0.021498891016056235,0.06188887924999999,0.01924264150717733,1.0044419472001018,516.8988145436475,0,0,0,0,0,0,0.6538571544014241
A15,default,time_trend_mean,-0.08998628257887518,3,1,0.008374517454208521,0.0046443286973751885,0.010475599286799532,0.04459188531666667,0.013446836320983013,1.0079389734869328,510.767096278193,0,0,0,0,0,0,0.6949785938479743
A15,default,time_trend_sd,0.045528614603915496,3,0.6666666666666666,0.008674296738917835,0.0019294047240845033,0.014441059003107397,0.03692615083333333,0.011440003202070703,1.0079389734869328,510.767096278193,0,0,0,0,0,0,0.6949785938479743
A15,default,treatment_effect_mean,0,3,1,-0.009394960152207501,-0.0182042428926465,0.01585723992608816,0.06814049975,0.02093575529642997,1.0079389734869328,510.767096278193,0,0,0,0,0,0,0.6949785938479743
A15,default,treatment_effect_sd,0.06666666666666667,3,0.6666666666666666,0.0182328251445,0.015962732339833335,0.02059647331870859,0.05665548745,0.017436072112104017,1.0079389734869328,510.767096278193,0,0,0,0,0,0,0.6949785938479743
A16,default,time_trend_mean,0.08998628257887518,3,1,-0.007061337610375186,-0.00898677280587519,0.007757259607555346,0.04273137178333333,0.013096188501931354,1.0036603690030315,766.0114358687143,0,0,0,0,0,0,0.6902054463692755
A16,default,time_trend_sd,0.045528614603915496,3,1,0.008649660497917837,0.009364032897084505,0.00885804897524313,0.035087665149999996,0.010917775058855035,1.0036603690030315,766.0114358687143,0,0,0,0,0,0,0.6902054463692755
