scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst
D3,default,time_trend_mean,-0.08888888888888889,25,0.96,2.715914870088926e-4,0.0012252635853888943,0.009001088939628286,0.04096924956,0.012499881225417711,1.0316090722063165,47.505979622062256,0,65.32,223,0.96,0.8,0,0.2095063220295192
D3,default,time_trend_sd,0.044444444444444446,25,0.68,0.0027662795636329536,0.001609268944055553,0.01443475784226854,0.034600011555999996,0.010823781028210046,1.0316090722063165,47.505979622062256,0,65.32,223,0.96,0.8,0,0.2095063220295192
D3,default,treatment_effect_mean,-0.3333333333333333,25,0.96,-0.009873358232266689,-0.013204534816666669,0.018923392726318964,0.06595065389999999,0.020148818432611498,1.0316090722063165,47.505979622062256,0,65.32,223,0.96,0.8,0,0.2095063220295192
D3,default,treatment_effect_sd,0.06666666666666667,25,0.84,0.015169622538153333,0.016246559743833336,0.020427878794585276,0.054245090559999994,0.016915427755737712,1.0316090722063165,47.505979622062256,0,65.32,223,0.96,0.8,0,0.2095063220295192
D4,default,time_trend_mean,-0.08888888888888889,25,0.92,-0.0037654635067551094,1.6539967638888597e-4,0.012914226017223753,0.044187183626,0.013577894302951813,1.0689475511786508,30.88155818445383,0.04,69,319,1,0.84,0,0.17897465984927935
D4,default,time_trend_sd,0.044444444444444446,25,0.84,0.008230358633871554,0.007479390392555553,0.01213019589692485,0.037361409392,0.011581124509810603,1.0689475511786508,30.88155818445383,0.04,69,319,1,0.84,0,0.17897465984927935
D4,default,treatment_effect_mean,-0.3333333333333333,25,0,0.12541180975517333,0.12465260070183332,0.12716130819845983,0.11422698735999999,0.03479090365497935,1.0689475511786508,30.88155818445383,0.04,69,319,1,0.84,0,0.17897465984927935
D4,default,treatment_effect_sd,0.06666666666666667,25,0,0.08297229273131333,0.08173815845233333,0.08535540146599445,0.089200326766,0.02787738101416528,1.0689475511786508,30.88155818445383,0.04,69,319,1,0.84,0,0.17897465984927935
D5,default,time_trend_mean,-0.08888888888888889,25,0.8,-0.07664153772950753,-0.0353807188924711,0.1354866568232257,0.204092179008,0.06597372895419015,2.8116521793335814,2.3168733745320713,0.64,82.32,610,0.84,0.52,986.36,0.002288095819636758
D5,default,time_trend_sd,0.044444444444444446,25,0.48,0.13274607745414374,0.09918421414455555,0.18822611758859606,0.24044883179419999,0.08477408392388508,2.8116521793335814,2.3168733745320713,0.64,82.32,610,0.84,0.52,986.36,0.002288095819636758
D5,default,treatment_effect_mean,-0.3333333333333333,25,0.08,0.09867944942677531,0.07903800417833329,0.11379409997943626,0.1345816207596,0.04471798120288564,2.8116521793335814,2.3168733745320713,0.64,82.32,610,0.84,0.52,986.36,0.002288095819636758
D5,default,treatment_effect_sd,0.06666666666666667,25,0.2,0.048336074285957174,0.04662384306583334,0.05492472503948921,0.1049128966692634,0.03552196994546081,2.8116521793335814,2.3168733745320713,0.64,82.32,610,0.84,0.52,986.36,0.002288095819636758
E1,default,time_trend_mean,-0.08888888888888889,25,0.84,-2.661875533651095e-4,-0.0038572352256111136,0.013659285085845761,0.041579266415999995,0.012687594346229883,1.0190314665150557,227.32307688417225,0,11.6,43,1,0.36,0,0.1500096376725533
E1,default,time_trend_sd,0.044444444444444446,25,0.92,0.006447048996275554,0.0064783560090555525,0.009659899613494737,0.03304639111,0.010303441718466129,1.0190314665150557,227.32307688417225,0,11.6,43,1,0.36,0,0.1500096376725533
E1,default,treatment_effect_mean,-0.3333333333333333,25,0.96,-0.009176503775066682,-0.010180064506666697,0.019378208022299927,0.06633065209999998,0.020335796901167817,1.0190314665150557,227.32307688417225,0,11.6,43,1,0.36,0,0.1500096376725533
E1,default,treatment_effect_sd,0.06666666666666667,25,0.64,0.017787404860233336,0.01519626711783334,0.024498104672902445,0.053732354909999995,0.016782031824764097,1.0190314665150557,227.32307688417225,0,11.6,43,1,0.36,0,0.1500096376725533
E2,default,time_trend_mean,-0.08888888888888889,25,0.88,6.830207349488904e-4,0.0019222597788888934,0.005603974386763123,0.020382127509999997,0.00622048927005525,1.2653307922858328,5.785995687643834,0.16,118.6,763,1,0.72,0,0.08892265478357071
E2,default,time_trend_sd,0,25,0,0.007350874695485039,0.00636099102684265,0.007867102386906468,0.015473305185219997,0.004912449704444562,1.2653307922858328,5.785995687643834,0.16,118.6,763,1,0.72,0,0.08892265478357071
E2,default,treatment_effect_mean,-0.3333333333333333,25,0.92,-0.0011674965844666806,-6.90553981666675e-4,0.007364532282054197,0.026760324399999997,0.008157710973169429,1.2653307922858328,5.785995687643834,0.16,118.6,763,1,0.72,0,0.08892265478357071
E2,default,treatment_effect_sd,0,25,0,0.008913412041286232,0.007701432697241095,0.0095620312772241,0.01958165462528,0.006200232790358167,1.2653307922858328,5.785995687643834,0.16,118.6,763,1,0.72,0,0.08892265478357071
E3,default,time_trend_mean,-0.08888888888888889,25,0.88,-0.008933993045227856,-0.014196177512910857,0.05569080130690324,0.17280941320044,0.05264301854904241,1.0359305416078264,85.92348837222944,0,9.32,100,0.68,0.2,2.32,0.1365582429056417
E3,default,time_trend_sd,0.22222222222222224,25,0.8,0.010797016562137763,0.001550263347777775,0.044979535558865275,0.13249793456,0.04162518226765094,1.0359305416078264,85.92348837222944,0,9.32,100,0.68,0.2,2.32,0.1365582429056417
E3,default,treatment_effect_mean,-0.3333333333333333,25,0.92,0.0061902888363779595,-0.00941047759256669,0.12979039762517666,0.533090262892,0.16252947761601902,1.0359305416078264,85.92348837222944,0,9.32,100,0.68,0.2,2.32,0.1365582429056417
